,TRAN DATE,PAYSLIP,CHEQUE,AMOUNT
298,2018-02-28,5266.0,862289.0,6065.0
299,2018-02-28,5266.0,899777.0,9067.0
300,2018-02-28,5385.0,973348.0,7900.0
301,2018-02-28,5327.0,202394.0,3210.0
302,2018-03-05,5327.0,1515.0,32520.0
303,2018-03-05,5327.0,16923.0,8557.0
304,2018-03-05,5327.0,38653.0,24997.0
305,2018-03-05,5327.0,75039.0,34557.0
306,2018-03-05,5327.0,175452.0,20878.0
307,2018-03-05,5327.0,179759.0,23996.0
308,2018-03-05,5327.0,270520.0,5340.0
309,2018-03-05,5327.0,397302.0,18600.0
310,2018-03-05,5327.0,528780.0,9089.0
311,2018-03-05,5327.0,529473.0,3772.0
312,2018-03-05,5327.0,546173.0,22993.0
313,2018-03-05,5327.0,571605.0,33033.0
314,2018-03-05,5331.0,960584.0,16190.0
315,2018-03-05,5326.0,191140.0,25735.0
316,2018-03-05,5328.0,397524.0,8896.0
317,2018-03-05,5328.0,10351.0,13969.0
318,2018-03-05,5328.0,35711.0,5348.0
319,2018-03-05,5328.0,64638.0,5589.0
320,2018-03-05,5328.0,88590.0,26474.0
321,2018-03-05,5328.0,94000.0,7406.0
322,2018-03-05,5328.0,212129.0,15613.0
323,2018-03-05,5328.0,225320.0,3484.0
324,2018-03-05,5328.0,397878.0,13245.0
325,2018-03-05,5328.0,507578.0,3500.0
326,2018-03-05,5328.0,531131.0,25489.0
327,2018-03-05,5328.0,531132.0,12221.0
328,2018-03-05,5328.0,555508.0,14402.0
329,2018-03-05,5329.0,982010.0,34292.0
330,2018-03-05,5329.0,72.0,9050.0
331,2018-03-05,5329.0,1282.0,4415.0
332,2018-03-05,5329.0,106559.0,8645.0
333,2018-03-05,5329.0,359362.0,10912.0
334,2018-03-05,5329.0,548755.0,35146.0
335,2018-03-05,5329.0,627230.0,8075.0
336,2018-03-05,5329.0,670313.0,6443.0
337,2018-03-05,5329.0,767932.0,24543.0
338,2018-03-05,5329.0,788964.0,27939.0
339,2018-03-05,5329.0,794700.0,10000.0
340,2018-03-05,5329.0,886964.0,11079.0
341,2018-03-05,5329.0,924917.0,3062.0
342,2018-03-05,5330.0,960505.0,6979.0
343,2018-03-05,5330.0,14.0,24320.0
344,2018-03-05,5330.0,32.0,12546.0
345,2018-03-05,5330.0,67.0,6691.0
346,2018-03-05,5330.0,47952.0,10376.0
347,2018-03-05,5330.0,138409.0,6222.0
348,2018-03-05,5330.0,161524.0,11240.0
349,2018-03-05,5330.0,216165.0,12216.0
350,2018-03-05,5330.0,218407.0,14145.0
351,2018-03-05,5330.0,269821.0,35056.0
352,2018-03-05,5330.0,300658.0,49716.0
353,2018-03-05,5330.0,454063.0,36120.0
354,2018-03-05,5330.0,840334.0,9550.0
355,2018-03-05,5331.0,881779.0,7682.0
356,2018-03-05,5331.0,1257.0,24186.0
357,2018-03-05,5331.0,19344.0,23066.0
358,2018-03-05,5331.0,280783.0,5148.0
359,2018-03-05,5331.0,357183.0,4781.0
360,2018-03-05,5331.0,374111.0,35166.0
361,2018-03-05,5331.0,540374.0,9608.0
362,2018-03-05,5331.0,561519.0,13806.0
363,2018-03-05,5331.0,713396.0,9500.0
364,2018-03-05,5331.0,319533.0,31365.0
365,2018-03-05,5331.0,495157.0,8593.0
366,2018-03-05,5332.0,537914.0,12010.0
367,2018-03-05,5332.0,3231.0,24020.0
368,2018-03-05,5332.0,3232.0,12010.0
369,2018-03-05,5332.0,668813.0,28808.0
370,2018-03-05,5332.0,668814.0,12010.0
371,2018-03-05,5333.0,682836.0,49153.0
372,2018-03-05,5333.0,8579.0,35122.0
373,2018-03-05,5333.0,16387.0,36030.0
374,2018-03-05,5333.0,110818.0,8602.0
375,2018-03-05,5333.0,309207.0,6818.0
376,2018-03-05,5333.0,342156.0,22238.0
377,2018-03-05,5333.0,575577.0,1773.0
378,2018-03-05,5333.0,609410.0,5000.0
379,2018-03-05,5333.0,625395.0,10030.0
380,2018-03-05,5333.0,718355.0,34196.0
381,2018-03-05,5333.0,780313.0,3420.0
382,2018-03-05,5333.0,840979.0,38110.0
383,2018-03-05,5334.0,877503.0,5849.0
384,2018-03-05,5334.0,415.0,1221.0
385,2018-03-05,5334.0,7982.0,6100.0
386,2018-03-05,5334.0,35710.0,7602.0
387,2018-03-05,5334.0,59751.0,27328.0
388,2018-03-05,5334.0,59752.0,26667.0
389,2018-03-05,5334.0,170376.0,16781.0
390,2018-03-05,5334.0,421164.0,7347.0
391,2018-03-05,5334.0,421165.0,33776.0
392,2018-03-05,5334.0,490286.0,18682.0
393,2018-03-05,5334.0,563651.0,3006.0
394,2018-03-05,5334.0,705421.0,7842.0
395,2018-03-05,5334.0,843585.0,6295.0
396,2018-03-05,5335.0,4033330.0,3205.0
397,2018-03-05,5335.0,4848.0,4329.0
398,2018-03-05,5335.0,7805.0,6089.0
399,2018-03-05,5335.0,42885.0,3564.0
400,2018-03-05,5335.0,63590.0,20437.0
401,2018-03-05,5335.0,71574.0,10874.0
402,2018-03-05,5335.0,71575.0,12010.0
403,2018-03-05,5335.0,253605.0,6436.0
404,2018-03-05,5335.0,455324.0,25482.0
405,2018-03-05,5335.0,495979.0,33628.0
406,2018-03-05,5335.0,660010.0,7507.0
407,2018-03-05,5335.0,772476.0,829.0
408,2018-03-05,5335.0,913484.0,5191.0
409,2018-03-05,5336.0,951235.0,2252.0
410,2018-03-05,5336.0,19859.0,11706.0
411,2018-03-05,5336.0,57232.0,16893.0
412,2018-03-05,5336.0,57233.0,19235.0
413,2018-03-05,5336.0,68885.0,29619.0
414,2018-03-05,5336.0,114622.0,2637.0
415,2018-03-05,5336.0,207535.0,1678.0
416,2018-03-05,5336.0,239876.0,11812.0
417,2018-03-05,5336.0,534950.0,1607.0
418,2018-03-05,5336.0,611797.0,11902.0
419,2018-03-05,5336.0,663833.0,11706.0
420,2018-03-05,5336.0,768475.0,18951.0
421,2018-03-05,5336.0,792197.0,28844.0
422,2018-03-05,5398.0,792199.0,3062.0
423,2018-03-05,5375.0,13331.0,3660.0
424,2018-03-07,5464.0,174007.0,16672.0
425,2018-03-06,5344.0,841689.0,8809.0
426,2018-03-06,5344.0,292874.0,1425.0
427,2018-03-06,5344.0,754867.0,2910.0
428,2018-03-06,5344.0,14377.0,3871.0
429,2018-03-06,5344.0,337073.0,5401.0
430,2018-03-06,5344.0,518089.0,6380.0
431,2018-03-06,5344.0,708574.0,8691.0
432,2018-03-06,5344.0,325269.0,9581.0
433,2018-03-06,5344.0,271289.0,15132.0
434,2018-03-06,5344.0,140402.0,15719.0
435,2018-03-06,5344.0,32001.0,24120.0
436,2018-03-06,5344.0,14375.0,42022.0
437,2018-03-06,5345.0,14376.0,54607.0
438,2018-03-06,5345.0,813806.0,588.0
439,2018-03-06,5345.0,16.0,1181.0
440,2018-03-06,5345.0,397452.0,3598.0
441,2018-03-06,5345.0,1646.0,3641.0
442,2018-03-06,5345.0,813805.0,4176.0
443,2018-03-06,5345.0,841690.0,4237.0
444,2018-03-06,5345.0,486003.0,5034.0
445,2018-03-06,5345.0,682581.0,5516.0
446,2018-03-06,5345.0,609930.0,6405.0
447,2018-03-06,5345.0,974702.0,10335.0
448,2018-03-06,5345.0,974703.0,15429.0
449,2018-03-06,5345.0,14.0,23683.0
450,2018-03-06,5346.0,2913.0,30700.0
451,2018-03-06,5346.0,195923.0,2521.0
452,2018-03-06,5346.0,322442.0,3700.0
453,2018-03-06,5346.0,134646.0,6296.0
454,2018-03-06,5346.0,299283.0,6708.0
455,2018-03-06,5346.0,813804.0,8491.0
456,2018-03-06,5346.0,538343.0,11587.0
457,2018-03-06,5346.0,658281.0,11950.0
458,2018-03-06,5346.0,1.0,12271.0
459,2018-03-06,5346.0,552597.0,16000.0
460,2018-03-06,5346.0,966703.0,24020.0
461,2018-03-06,5346.0,966702.0,36030.0
462,2018-03-06,5347.0,65128.0,38673.0
463,2018-03-06,5347.0,137600.0,5516.0
464,2018-03-06,5347.0,52612.0,7047.0
465,2018-03-06,5347.0,951976.0,8031.0
466,2018-03-06,5347.0,520573.0,9794.0
467,2018-03-06,5347.0,727589.0,10279.0
468,2018-03-06,5347.0,932259.0,11160.0
469,2018-03-06,5347.0,839055.0,14345.0
470,2018-03-06,5347.0,778828.0,20567.0
471,2018-03-06,5347.0,966706.0,29017.0
472,2018-03-06,5347.0,2.0,30000.0
473,2018-03-06,5348.0,966704.0,30200.0
474,2018-03-06,5348.0,950616.0,2200.0
475,2018-03-06,5348.0,67880.0,3967.0
476,2018-03-06,5348.0,143725.0,4395.0
477,2018-03-06,5348.0,937061.0,8901.0
478,2018-03-06,5348.0,111035.0,9307.0
479,2018-03-06,5348.0,625964.0,18819.0
480,2018-03-06,5350.0,950615.0,39831.0
481,2018-03-06,5350.0,18.0,3603.0
482,2018-03-06,5350.0,156138.0,5000.0
483,2018-03-06,5350.0,58162.0,5021.0
484,2018-03-06,5350.0,437980.0,10539.0
485,2018-03-06,5350.0,108.0,12899.0
486,2018-03-06,5350.0,765415.0,13655.0
487,2018-03-06,5350.0,9197.0,13967.0
488,2018-03-06,5350.0,950447.0,19310.0
489,2018-03-06,5350.0,28009.0,24095.0
490,2018-03-06,5350.0,319509.0,27773.0
491,2018-03-06,5350.0,20497.0,31534.0
492,2018-03-06,5350.0,20496.0,41511.0
493,2018-03-06,5351.0,943803.0,56114.0
494,2018-03-06,5351.0,436019.0,3290.0
495,2018-03-06,5351.0,128828.0,4022.0
496,2018-03-06,5351.0,876032.0,5101.0
497,2018-03-06,5351.0,73519.0,6607.0
498,2018-03-06,5351.0,514432.0,7738.0
499,2018-03-06,5351.0,917569.0,8451.0
500,2018-03-06,5351.0,514430.0,13228.0
501,2018-03-06,5351.0,619727.0,16614.0
502,2018-03-06,5351.0,484524.0,16995.0
503,2018-03-06,5351.0,71159.0,23803.0
504,2018-03-06,5351.0,75320.0,27465.0
505,2018-03-06,5352.0,73520.0,34702.0
506,2018-03-06,5352.0,258978.0,2338.0
507,2018-03-06,5352.0,357858.0,2712.0
508,2018-03-06,5352.0,3256679.0,5187.0
509,2018-03-06,5352.0,18.0,6160.0
510,2018-03-06,5352.0,242893.0,8874.0
511,2018-03-06,5352.0,29762.0,9625.0
512,2018-03-06,5352.0,16273.0,12253.0
513,2018-03-06,5352.0,537269.0,28191.0
514,2018-03-06,5352.0,247106.0,29893.0
515,2018-03-06,5352.0,9223.0,40809.0
516,2018-03-06,5352.0,47087.0,41915.0
517,2018-03-06,5353.0,623079.0,44867.0
518,2018-03-06,5353.0,1675.0,2655.0
519,2018-03-06,5353.0,205773.0,3884.0
520,2018-03-06,5353.0,64254.0,4792.0
521,2018-03-06,5353.0,758180.0,6065.0
522,2018-03-06,5353.0,301178.0,11362.0
523,2018-03-06,5353.0,866139.0,11421.0
524,2018-03-06,5353.0,664432.0,14802.0
525,2018-03-06,5353.0,28.0,17979.0
526,2018-03-06,5353.0,4.0,19693.0
527,2018-03-06,5353.0,212064.0,20765.0
528,2018-03-06,5353.0,36760.0,21703.0
529,2018-03-06,5353.0,367599.0,21751.0
530,2018-03-06,5354.0,758550.0,47065.0
531,2018-03-06,5354.0,46223.0,2316.0
532,2018-03-06,5354.0,46224.0,2916.0
533,2018-03-06,5354.0,46222.0,2925.0
534,2018-03-06,5354.0,14563.0,3140.0
535,2018-03-06,5354.0,46221.0,4405.0
536,2018-03-06,5354.0,7164.0,6164.0
537,2018-03-06,5354.0,92881.0,7474.0
538,2018-03-06,5354.0,132802.0,8415.0
539,2018-03-06,5354.0,353983.0,10879.0
540,2018-03-06,5354.0,441747.0,14781.0
541,2018-03-06,5355.0,260226.0,24215.0
542,2018-03-06,5376.0,55128.0,12111.0
543,2018-03-07,5376.0,907440.0,1619.0
544,2018-03-07,5376.0,695855.0,3792.0
545,2018-03-07,5376.0,926495.0,6581.0
546,2018-03-07,5376.0,12358.0,9869.0
547,2018-03-07,5376.0,890160.0,13707.0
548,2018-03-07,5376.0,397525.0,18200.0
549,2018-03-07,5376.0,191002.0,21050.0
550,2018-03-07,5376.0,980370.0,24508.0
551,2018-03-07,5376.0,391179.0,24522.0
552,2018-03-07,5376.0,188010.0,33578.0
553,2018-03-07,5376.0,477180.0,34546.0
554,2018-03-07,5376.0,427658.0,47548.0
555,2018-03-07,5377.0,244218.0,52820.0
556,2018-03-07,5377.0,14777.0,2329.0
557,2018-03-07,5377.0,345056.0,4521.0
558,2018-03-07,5378.0,245866.0,8521.0
559,2018-03-07,5378.0,536773.0,1048.0
560,2018-03-07,5378.0,971638.0,3136.0
561,2018-03-07,5378.0,658764.0,4534.0
562,2018-03-07,5378.0,393205.0,6961.0
563,2018-03-07,5378.0,132291.0,9784.0
564,2018-03-07,5378.0,8231.0,13021.0
565,2018-03-07,5378.0,422298.0,14046.0
566,2018-03-07,5378.0,204244.0,15934.0
567,2018-03-07,5378.0,37026.0,18784.0
568,2018-03-07,5378.0,901458.0,20790.0
569,2018-03-07,5378.0,783828.0,21723.0
570,2018-03-07,5378.0,865625.0,27027.0
571,2018-03-07,5379.0,823556.0,28331.0
572,2018-03-07,5379.0,921584.0,826.0
573,2018-03-07,5379.0,422299.0,2502.0
574,2018-03-07,5379.0,385919.0,4040.0
575,2018-03-07,5379.0,671923.0,6106.0
576,2018-03-07,5379.0,385920.0,7357.0
577,2018-03-07,5379.0,423917.0,11702.0
578,2018-03-07,5379.0,219024.0,12130.0
579,2018-03-07,5379.0,32270.0,12993.0
580,2018-03-07,5379.0,1582.0,13202.0
581,2018-03-07,5379.0,413181.0,13689.0
582,2018-03-07,5379.0,671922.0,14826.0
583,2018-03-07,5379.0,996747.0,20438.0
584,2018-03-07,5380.0,29412.0,64912.0
585,2018-03-07,5380.0,28.0,449.0
586,2018-03-07,5380.0,52.0,4264.0
587,2018-03-07,5380.0,52483.0,15000.0
588,2018-03-07,5380.0,862239.0,26088.0
589,2018-03-07,5381.0,30312.0,75643.0
590,2018-03-07,5381.0,121361.0,921.0
591,2018-03-07,5381.0,11518.0,3524.0
592,2018-03-07,5381.0,369153.0,6182.0
593,2018-03-07,5381.0,42769.0,7966.0
594,2018-03-07,5381.0,898869.0,9307.0
595,2018-03-07,5381.0,756830.0,9958.0
596,2018-03-07,5381.0,8.0,10782.0
597,2018-03-07,5381.0,876671.0,12206.0
598,2018-03-07,5381.0,707549.0,12418.0
599,2018-03-07,5381.0,923991.0,13137.0
600,2018-03-07,5381.0,728.0,13789.0
601,2018-03-07,5381.0,212397.0,18097.0
602,2018-03-07,5382.0,693464.0,19082.0
603,2018-03-07,5382.0,103924.0,1271.0
604,2018-03-07,5382.0,103925.0,1271.0
605,2018-03-07,5382.0,770478.0,2725.0
606,2018-03-07,5382.0,788650.0,3267.0
607,2018-03-07,5382.0,103926.0,3361.0
608,2018-03-07,5382.0,135336.0,6305.0
609,2018-03-07,5382.0,44096.0,8567.0
610,2018-03-07,5382.0,4965468.0,9347.0
611,2018-03-07,5382.0,145394.0,13111.0
612,2018-03-07,5382.0,748.0,39838.0
613,2018-03-07,5382.0,42890.0,81974.0
614,2018-03-07,5383.0,22463.0,97552.0
615,2018-03-07,5383.0,48751.0,766.0
616,2018-03-07,5383.0,13406.0,4627.0
617,2018-03-07,5383.0,259676.0,5000.0
618,2018-03-07,5383.0,499952.0,5000.0
619,2018-03-07,5383.0,561711.0,7461.0
620,2018-03-07,5383.0,582355.0,9175.0
621,2018-03-07,5383.0,22.0,9775.0
622,2018-03-07,5383.0,541105.0,11179.0
623,2018-03-07,5383.0,959075.0,17225.0
624,2018-03-07,5383.0,259675.0,19390.0
625,2018-03-07,5383.0,933668.0,20444.0
626,2018-03-07,5383.0,756572.0,26406.0
627,2018-03-07,5390.0,6.0,46091.0
