EXCESS CREDIT BY BANK UPTO - 042018,,,63140801.57
DATE,CHEQUE NO.,,AMOUNT
,,,
08-01-2010,254841,,1208.00
08-01-2010,606068,,1650.00
08-01-2010,606028,,678.00
12-01-2010,299,,3440.00
12-01-2010,89801,,1090.00
21-01-2010,853581,,684.00
25-01-2010,17749,,907.00
27-01-2010,29033,,991.00
28-01-2010,6860813,,323.00
01-02-2010,63932,,557.00
01-02-2010,137548,,2191.00
01-02-2010,393787,,503.00
01-02-2010,393800,,1810.00
01-02-2010,309803,,1749.00
01-02-2010,562050,,2552.00
01-02-2010,3214354,,1727.00
02-02-2010,655284,,895.00
05-02-2010,247797,,826.00
05-02-2010,92324,,1878.00
06-02-2010,64522,,801.00
08-02-2010,76764,,1701.00
09-02-2010,29009,,822.00
10-02-2010,860002,,810.90
12-02-2010,5241,,871.10
15-02-2010,408789,,1843.10
16-02-2010,515378,,100.00
16-02-2010,65433,,336.00
16-02-2010,141952,,2782.00
16-02-2010,675470,,682.00
16-02-2010,368678,,5556.00
16-02-2010,108253,,1181.00
18-02-2010,294484,,856.00
18-02-2010,29022,,499.00
22-02-2010,555867,,679.00
23-02-2010,742785,,335.00
25-02-2010,32536,,125.00
26-02-2010,27478,,900.00
18-02-2010,43800,,404.50
26-03-2010,605,,431.00
30-03-2010,5918,,245.00
04-05-2010,206728,,3000.00
04-05-2010,276367,,4000.00
04-05-2010,206775,,7500.00
28-04-2010,811334,,17968.00
30-04-2010,775440,,4687.00
05-03-2010,123851,,9130.00
05-03-2010,68600,,671.00
05-04-2010,30145,,3577.00
05-05-2010,248867,,15248.00
05-05-2010,32578,,12205.00
05-05-2010,23153,,876.00
05-05-2010,10556,,14498.00
05-05-2010,673890,,6368.00
05-05-2010,556182,,5597.00
05-05-2010,193366,,6267.00
05-05-2010,556182,,1608.00
05-06-2010,163833,,6503.00
05-07-2010,82431,,12944.00
05-07-2010,439621,,5719.00
05-07-2010,322583,,16268.00
05-07-2010,9732,,1531.00
05-07-2010,167345,,23204.00
05-07-2010,909656,,1349.00
05-07-2010,676212,,207.80
05-10-2010,287410,,6203.00
05-10-2010,207589,,15000.00
05-12-2010,475829,,6399.00
27-05-2010,481780,,5360.00
27-05-2010,139347,,2731.00
31-05-2010,34793,,919.00
31-05-2010,82166,,250.00
31-05-2010,28150,,350.00
31-05-2010,498478,,250.00
31-05-2010,159667,,250.00
31-05-2010,791123,,250.00
31-05-2010,27029,,250.00
31-05-2010,88879,,250.00
31-05-2010,148523,,350.00
31-05-2010,148559,,350.00
31-05-2010,148560,,250.00
31-05-2010,663472,,350.00
31-05-2010,841230,,250.00
06-03-2010,35157,,845.00
06-09-2010,6619,,2534.00
06-10-2010,509701,,900.00
06-10-2010,535557,,646.00
06-10-2010,914219,,27219.00
16-06-2010,473301,,7620.00
30-06-2010,896548,,3163.00
07-06-2010,355522,,5299.00
07-06-2010,123859,,948.00
07-06-2010,5785,,596.00
07-09-2010,221080,,2400.00
14-07-2010,39775,,2371.00
15-07-2010,62,,1133.00
22-07-2010,337664,,961.00
02-09-2011,929410,,6797.00
02-09-2011,607183,,6470.00
02-09-2011,61094,,12701.00
15-09-2011,0316/33550,,4037.00
19-09-2011, CPNC DIFF (38463-34463) 236210,,4000.00
10-03-2011,44614,,3178.00
10-03-2011,AMITKUMARJHA,,2880.00
10-11-2011,802633,,2082.00
28-10-2011,172768,,518.00
31-10-2011,167244,,2326.00
31-10-2011,409079,,1006.00
11-04-2011,758920,,23568.00
29-11-2011,LICBHAGALPURBRANCH-1,,14135.00
04/03/2018,0,IP NO 0,11278.00
04/03/2018,0,IP NO 0,11514.00
04/03/2018,2,302372,516.00
04/03/2018,2,651286,838.00
04/03/2018,2,751098,1408.00
04/03/2018,2,943535,1498.00
04/03/2018,2,826436,1613.00
04/03/2018,2,809320,1787.00
04/03/2018,2,96998,2195.00
04/03/2018,2,6054,2492.00
04/03/2018,2,643583,2500.00
04/03/2018,2,648242,3032.00
04/03/2018,2,98920,3236.00
04/03/2018,2,158579,3275.00
04/03/2018,2,629221,3603.00
04/03/2018,2,132716,3740.00
04/03/2018,2,285491,4580.00
04/03/2018,2,393245,4632.00
04/03/2018,2,154262,4943.00
04/03/2018,2,527705,6296.00
04/03/2018,2,314619,6429.00
04/03/2018,2,877452,6576.00
04/03/2018,2,965120,6716.00
04/03/2018,2,545004,6834.00
04/03/2018,2,309863,7001.00
04/03/2018,2,114156,7018.00
04/03/2018,2,905432,7292.00
04/03/2018,2,331932,7775.00
04/03/2018,2,256166,8010.00
04/03/2018,2,331933,8192.00
04/03/2018,2,990818,8555.00
04/03/2018,2,371852,8630.00
04/03/2018,2,213456,9400.00
04/03/2018,2,501926,9487.00
04/03/2018,2,213457,10274.00
04/03/2018,2,696183,10330.00
04/03/2018,2,729378,10633.00
04/03/2018,2,53289,10777.00
04/03/2018,2,10248,12086.00
04/03/2018,2,938936,12143.00
04/03/2018,2,199594,12731.00
04/03/2018,2,456349,12824.00
04/03/2018,2,246552,14557.00
04/03/2018,2,403611,15029.00
04/03/2018,2,19135,18063.00
04/03/2018,2,400818,19531.00
04/03/2018,2,833610,20250.00
04/03/2018,2,620028,23311.00
04/03/2018,2,354064,25373.00
04/03/2018,2,210890,25804.00
04/03/2018,2,354063,25852.00
04/03/2018,2,319465,29330.00
04/03/2018,2,563721,35193.00
04/03/2018,2,558905,39554.00
04/03/2018,2,695369,52385.00
04/03/2018,2,961252,153500.00
04/03/2018,2,961253,193364.00
04/04/2018,2,375888,640.00
04/04/2018,2,513431,653.00
04/04/2018,2,602218,1670.00
04/04/2018,2,602219,3206.00
04/04/2018,2,693132,3227.00
04/04/2018,2,241592,3395.00
04/04/2018,2,944513,3690.00
04/04/2018,2,429201,4511.00
04/04/2018,2,318997,5000.00
04/04/2018,2,472039,6114.00
04/04/2018,2,665497,6516.00
04/04/2018,2,410778,7557.00
04/04/2018,2,413988,8104.00
04/04/2018,2,237846,8900.00
04/04/2018,2,480386,8948.00
04/04/2018,2,375887,9769.00
04/04/2018,2,713930,9798.00
04/04/2018,2,200807,10032.00
04/04/2018,2,961254,10698.00
04/04/2018,2,961256,11178.00
04/04/2018,2,547243,11400.00
04/04/2018,2,736774,12022.00
04/04/2018,2,306120,12616.00
04/04/2018,2,623692,13537.00
04/04/2018,2,375889,13734.00
04/04/2018,2,914796,14813.00
04/04/2018,2,920266,16576.00
04/04/2018,2,722861,17214.00
04/04/2018,2,473091,18708.00
04/04/2018,2,358899,22960.00
04/04/2018,2,358898,27042.00
04/04/2018,2,326937,28891.00
04/04/2018,2,645472,28958.00
04/04/2018,2,106667,31000.00
04/04/2018,2,920619,34047.00
04/04/2018,2,920618,34767.00
04/04/2018,2,384614,40473.00
04/04/2018,2,536736,49197.00
04/04/2018,2,477969,54648.00
04/04/2018,2,166312,74055.00
04/04/2018,2,577311,101936.00
04/04/2018,2,89515,118090.00
04/04/2018,2,961255,153500.00
04/04/2018,2,961257,154691.00
04/05/2018,2,475437,1464.00
04/05/2018,2,579324,1853.00
04/05/2018,2,359837,2058.00
04/05/2018,2,282709,2310.00
04/05/2018,2,363072,2750.00
04/05/2018,2,919098,3051.00
04/05/2018,2,420481,3119.00
04/05/2018,2,393216,3600.00
04/05/2018,2,649250,3780.00
04/05/2018,2,26727,3819.00
04/05/2018,2,566659,4937.00
04/05/2018,2,728354,5785.00
04/05/2018,2,439585,6005.00
04/05/2018,2,649251,6125.00
04/05/2018,2,758809,6215.00
04/05/2018,2,941705,6375.00
04/05/2018,2,507109,7183.00
04/05/2018,2,843553,7817.00
04/05/2018,2,917924,7885.00
04/05/2018,2,180295,8029.00
04/05/2018,2,169453,8179.00
04/05/2018,2,304720,8439.00
04/05/2018,2,24813,9023.00
04/05/2018,2,372458,9608.00
04/05/2018,2,341836,10733.00
04/05/2018,2,320390,11337.00
04/05/2018,2,947909,11947.00
04/05/2018,2,645415,12000.00
04/05/2018,2,375104,12010.00
04/05/2018,2,383568,12010.00
04/05/2018,2,517063,12010.00
04/05/2018,2,106532,12522.00
04/05/2018,2,352285,12696.00
04/05/2018,2,304719,13018.00
04/05/2018,2,318868,13266.00
04/05/2018,2,282637,13471.00
04/05/2018,2,540612,13941.00
04/05/2018,2,352093,14021.00
04/05/2018,2,839634,15341.00
04/05/2018,2,886398,15734.00
04/05/2018,2,469058,18307.00
04/05/2018,2,339158,20483.00
04/05/2018,2,381504,22096.00
04/05/2018,2,833646,22120.00
04/05/2018,2,616374,23423.00
04/05/2018,2,979508,24195.00
04/05/2018,2,219284,24896.00
04/05/2018,2,855323,25042.00
04/05/2018,2,306172,25319.00
04/05/2018,2,491079,26572.00
04/05/2018,2,632444,27541.00
04/05/2018,2,601146,28393.00
04/05/2018,2,456105,28620.00
04/05/2018,2,750111,28809.00
04/05/2018,2,283145,29653.00
04/05/2018,2,49600,29843.00
04/05/2018,2,362954,30257.00
04/05/2018,2,208547,30519.00
04/05/2018,2,600428,32040.00
04/05/2018,2,348209,35200.00
04/05/2018,2,914082,40123.00
04/05/2018,2,786564,41139.00
04/05/2018,2,855322,42730.00
04/05/2018,2,757255,47713.00
04/05/2018,2,273435,50045.00
04/05/2018,2,378537,81768.00
04/06/2018,2,26729,810.00
04/06/2018,2,275689,1502.00
04/06/2018,2,136921,3485.00
04/06/2018,2,166311,3595.00
04/06/2018,2,664807,5340.00
04/06/2018,2,575144,7669.00
04/06/2018,2,900814,7928.00
04/06/2018,2,223525,7938.00
04/06/2018,2,80274,9545.00
04/06/2018,2,690372,10134.00
04/06/2018,2,124412,12782.00
04/06/2018,2,739956,13966.00
04/06/2018,2,253680,23297.00
04/06/2018,2,567921,23418.00
04/06/2018,2,334681,27363.00
04/06/2018,2,740731,30417.00
04/06/2018,2,567922,32448.00
04/06/2018,2,959077,50000.00
04/09/2018,2,511400,1629.00
04/09/2018,2,645996,1646.00
04/09/2018,2,517398,1850.00
04/09/2018,2,231933,2066.00
04/09/2018,2,795023,2453.00
04/09/2018,2,511401,2820.00
04/09/2018,2,506313,3019.00
04/09/2018,2,949889,3062.00
04/09/2018,2,380970,3397.00
04/09/2018,2,383210,5147.00
04/09/2018,2,367529,6210.00
04/09/2018,2,652968,6964.00
04/09/2018,2,466254,7206.00
04/09/2018,2,367528,7236.00
04/09/2018,2,436465,7804.00
04/09/2018,2,336134,8095.00
04/09/2018,2,652969,8260.00
04/09/2018,2,561281,8498.00
04/09/2018,2,667446,9490.00
04/09/2018,2,428093,11198.00
04/09/2018,2,485518,11889.00
04/09/2018,2,338171,12720.00
04/09/2018,2,261702,12967.00
04/09/2018,2,768066,13133.00
04/09/2018,2,757211,14180.00
04/09/2018,2,982433,15183.00
04/09/2018,2,591920,15502.00
04/09/2018,2,524443,23025.00
04/09/2018,2,2051,23223.00
04/09/2018,2,606957,23563.00
04/09/2018,2,261578,27492.00
04/09/2018,2,969449,28703.00
04/09/2018,2,470303,37796.00
04/09/2018,2,27953,46855.00
04/09/2018,2,903804,70978.00
04/09/2018,2,999719,173841.00
04/10/2018,2,472235,918.00
04/10/2018,2,105730,1880.00
04/10/2018,2,9548,5582.00
04/10/2018,2,443399,10018.00
04/10/2018,2,190374,13557.00
04/10/2018,2,190374,13557.00
04/10/2018,2,752949,20015.00
04/10/2018,2,357678,24312.00
04/10/2018,2,306569,29329.00
04/10/2018,2,890534,31292.00
04/10/2018,2,890534,31292.00
04/10/2018,2,516966,40522.00
04/10/2018,2,34217,41704.00
04/11/2018,2,938597,3232.00
04/11/2018,2,763846,3506.00
04/11/2018,2,634986,3526.00
04/11/2018,2,778923,3763.00
04/11/2018,2,256264,4716.00
04/11/2018,2,687650,6005.00
04/11/2018,2,186320,7415.00
04/11/2018,2,538619,7582.00
04/11/2018,2,547089,7964.00
04/11/2018,2,661060,8262.00
04/11/2018,2,877639,10510.00
04/11/2018,2,405361,19906.00
04/11/2018,2,982033,20846.00
04/11/2018,2,677650,22572.00
04/11/2018,2,461393,23028.00
04/11/2018,2,120905,26195.00
04/11/2018,2,879373,29961.00
04/11/2018,2,496822,30278.00
04/11/2018,2,611472,45956.00
04/11/2018,2,522584,47880.00
04/12/2018,2,277788,2515.00
04/12/2018,2,801097,3062.00
04/12/2018,2,509405,3398.00
04/12/2018,2,420844,6112.00
04/12/2018,2,967238,6260.00
04/12/2018,2,80935,6790.00
04/12/2018,2,859677,9231.00
04/12/2018,2,497110,9297.00
04/12/2018,2,356053,9558.00
04/12/2018,2,141512,12462.00
04/12/2018,2,573897,15890.00
04/12/2018,2,244494,17246.00
04/12/2018,2,48447,23253.00
04/12/2018,2,156222,23635.00
04/12/2018,2,694673,35289.00
04/12/2018,2,655685,41193.00
04/12/2018,2,420845,91970.00
13-04-2018,2,267423,2635.00
13-04-2018,2,479397,3468.00
13-04-2018,2,260259,7939.00
13-04-2018,2,570350,8146.00
13-04-2018,2,254313,9623.00
13-04-2018,2,27107,11218.00
13-04-2018,2,596831,78854.00
16-04-2018,2,799935,3705.00
16-04-2018,2,594005,5039.00
16-04-2018,2,593253,5313.00
16-04-2018,2,972582,6005.00
16-04-2018,2,2164,6290.00
16-04-2018,2,656423,7085.00
16-04-2018,2,113597,8035.00
16-04-2018,2,581455,10002.00
16-04-2018,2,325771,10431.00
16-04-2018,2,795097,11470.00
16-04-2018,2,94896,12516.00
16-04-2018,2,795098,13434.00
16-04-2018,2,475203,20201.00
16-04-2018,2,879684,22607.00
16-04-2018,2,95600,33280.00
16-04-2018,2,153788,79777.00
18-04-2018,2,925953,614.00
18-04-2018,2,902608,795.00
18-04-2018,2,495654,980.00
18-04-2018,2,337189,1227.00
18-04-2018,2,805527,1516.00
18-04-2018,2,925954,1633.00
18-04-2018,2,391913,1636.00
18-04-2018,2,925955,1637.00
18-04-2018,2,674163,1753.00
18-04-2018,2,329557,2017.00
18-04-2018,2,687468,2328.00
18-04-2018,2,299169,2435.00
18-04-2018,2,870273,2542.00
18-04-2018,2,58479,2569.00
18-04-2018,2,452752,2980.00
18-04-2018,2,566760,3143.00
18-04-2018,2,870295,3214.00
18-04-2018,2,367396,3305.00
18-04-2018,2,317507,3406.00
18-04-2018,2,835,3755.00
18-04-2018,2,880496,3843.00
18-04-2018,2,928015,3858.00
18-04-2018,2,397937,4883.00
18-04-2018,2,937157,5225.00
18-04-2018,2,30069,5317.00
18-04-2018,2,30070,5352.00
18-04-2018,2,714724,5650.00
18-04-2018,2,199651,6055.00
18-04-2018,2,714723,6117.00
18-04-2018,2,189874,6200.00
18-04-2018,2,691526,6418.00
18-04-2018,2,934143,7178.00
18-04-2018,2,431338,7386.00
18-04-2018,2,753128,7458.00
18-04-2018,2,222482,7972.00
18-04-2018,2,70007,8421.00
18-04-2018,2,550509,8905.00
18-04-2018,2,522367,8958.00
18-04-2018,2,305980,9041.00
18-04-2018,2,687176,9628.00
18-04-2018,2,165619,9639.00
18-04-2018,2,35712,10308.00
18-04-2018,2,870294,10355.00
18-04-2018,2,814122,10491.00
18-04-2018,2,736100,11175.00
18-04-2018,2,617521,12437.00
18-04-2018,2,837256,12458.00
18-04-2018,2,656435,12487.00
18-04-2018,2,166762,12631.00
18-04-2018,2,75410,13000.00
18-04-2018,2,868632,13498.00
18-04-2018,2,977189,13712.00
18-04-2018,2,8471,15094.00
18-04-2018,2,428467,17271.00
18-04-2018,2,644295,18195.00
18-04-2018,2,634992,19871.00
18-04-2018,2,234034,21340.00
18-04-2018,2,669976,23714.00
18-04-2018,2,813916,24260.00
18-04-2018,2,797326,25858.00
18-04-2018,2,52756,28060.00
18-04-2018,2,571068,32520.00
18-04-2018,2,186998,32553.00
18-04-2018,2,606603,32830.00
18-04-2018,2,482285,35218.00
18-04-2018,2,226872,42095.00
18-04-2018,2,378369,44609.00
18-04-2018,2,811936,65448.00
19-04-2018,2,286802,1072.00
19-04-2018,2,948089,1567.00
19-04-2018,2,915917,1702.00
19-04-2018,2,167744,1730.00
19-04-2018,2,694232,3062.00
19-04-2018,2,866061,3117.00
19-04-2018,2,437484,3474.00
19-04-2018,2,399257,5188.00
19-04-2018,2,399163,5213.00
19-04-2018,2,910360,6005.00
19-04-2018,2,840146,6124.00
19-04-2018,2,562340,7023.00
19-04-2018,2,215193,8550.00
19-04-2018,2,78600,9196.00
19-04-2018,2,291673,10301.00
19-04-2018,2,970719,11854.00
19-04-2018,2,690472,11941.00
19-04-2018,2,804958,12010.00
19-04-2018,2,712062,15048.00
19-04-2018,2,237334,15312.00
19-04-2018,2,291674,19773.00
19-04-2018,2,343592,23282.00
19-04-2018,2,838258,27028.00
19-04-2018,2,7202,48520.00
19-04-2018,2,533847,59367.00
19-04-2018,2,497818,391277.00
20-04-2018,2,827837,1606.00
20-04-2018,2,634299,1635.00
20-04-2018,2,768126,3271.00
20-04-2018,2,691582,3861.00
20-04-2018,2,940409,5278.00
20-04-2018,2,278450,5519.00
20-04-2018,2,68,5539.00
20-04-2018,2,488769,5553.00
20-04-2018,2,278451,5684.00
20-04-2018,2,431253,6674.00
20-04-2018,2,455956,7019.00
20-04-2018,2,695692,8918.00
20-04-2018,2,431254,9221.00
20-04-2018,2,210333,10500.00
20-04-2018,2,898221,12205.00
20-04-2018,2,366291,12622.00
20-04-2018,2,916217,13489.00
20-04-2018,2,173157,16654.00
20-04-2018,2,298841,26706.00
20-04-2018,2,188958,47081.00
20-04-2018,2,178909,51852.00
20-04-2018,2,92193,78099.00
20-04-2018,2,2165,98157.00
21-04-2018,2,217880,2632.00
21-04-2018,2,767318,3162.00
21-04-2018,2,850031,4228.00
21-04-2018,2,645767,4765.00
21-04-2018,2,897768,6347.00
21-04-2018,2,407213,9116.00
21-04-2018,2,47135,9200.00
